datetime,portfolio_value,cash,positions,return
2020-01-18 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-22 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-23 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-24 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-25 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-25 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-28 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-01 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-01 09:29:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2020-02-04 09:30:00-05:00,99273.11981201172,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",-0.007268801879882769
2020-02-05 09:30:00-05:00,98626.32263183594,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",-0.006515330447966039
2020-02-06 09:30:00-05:00,98373.76037597656,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",-0.0025607996843010072
2020-02-07 09:30:00-05:00,98541.61981201172,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",0.0017063435960322781
2020-02-08 09:30:00-05:00,98541.61981201172,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",0.0
2020-02-08 09:29:00-05:00,98541.61981201172,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",0.0
2020-02-10 08:30:00-05:00,98786.47924804688,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",0.0024848326676816246
2020-02-10 09:30:00-05:00,98786.47924804688,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",0.0
2020-02-10 09:30:00-05:00,98786.47924804688,149795.9009399414,"[{'asset': USD, 'quantity': 149795.9009399414}, {'asset': SPY, 'quantity': -154.0}]",0.0
2020-02-11 09:30:00-05:00,96913.08203125,224653.88342285156,"[{'asset': USD, 'quantity': 224653.88342285156}, {'asset': SPY, 'quantity': -380.0}]",-0.018964105523923802
2020-02-12 09:30:00-05:00,96658.48852539062,224653.88342285156,"[{'asset': USD, 'quantity': 224653.88342285156}, {'asset': SPY, 'quantity': -380.0}]",-0.002627029298039263
2020-02-13 09:30:00-05:00,97027.08898925781,224653.88342285156,"[{'asset': USD, 'quantity': 224653.88342285156}, {'asset': SPY, 'quantity': -380.0}]",0.0038134308687267637
2020-02-14 09:30:00-05:00,95848.97155761719,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",-0.012142149619381648
2020-02-15 09:30:00-05:00,95848.97155761719,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-15 09:29:00-05:00,95848.97155761719,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-18 08:30:00-05:00,96562.97155761719,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0074492192080621855
2020-02-18 09:30:00-05:00,96562.97155761719,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-18 09:30:00-05:00,96562.97155761719,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-19 09:30:00-05:00,95649.05242919922,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",-0.009464488443923336
2020-02-20 09:30:00-05:00,95684.76550292969,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0003733761372795019
2020-02-21 09:30:00-05:00,97305.5376586914,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.016938664658294966
2020-02-22 09:30:00-05:00,97305.5376586914,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-22 09:29:00-05:00,97305.5376586914,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-24 08:30:00-05:00,106109.14807128906,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.09047388899362718
2020-02-24 09:30:00-05:00,106109.14807128906,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-24 09:30:00-05:00,106109.14807128906,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-25 09:30:00-05:00,105537.95678710938,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",-0.00538305409629658
2020-02-26 09:30:00-05:00,112506.60375976562,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.06602976961846418
2020-02-27 09:30:00-05:00,118732.68463134766,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.05533969263596772
2020-02-28 09:30:00-05:00,130699.30981445312,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.1007862765022165
2020-02-29 09:30:00-05:00,130699.30981445312,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-02-29 09:29:00-05:00,130699.30981445312,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-03-02 08:30:00-05:00,123909.18463134766,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",-0.051952265032960354
2020-03-02 09:30:00-05:00,123909.18463134766,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-03-02 09:30:00-05:00,123909.18463134766,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.0
2020-03-03 09:30:00-05:00,115848.11853027344,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",-0.06505624361145912
2020-03-04 09:30:00-05:00,118261.44201660156,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.020831788353105507
2020-03-05 09:30:00-05:00,119075.39068603516,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.006882620874175904
2020-03-06 09:30:00-05:00,127522.0228881836,336831.11853027344,"[{'asset': USD, 'quantity': 336831.11853027344}, {'asset': SPY, 'quantity': -714.0}]",0.07093516261827415
2020-03-07 09:30:00-05:00,127522.0228881836,505099.21502685547,"[{'asset': USD, 'quantity': 505099.21502685547}, {'asset': SPY, 'quantity': -1288.0}]",0.0
2020-03-07 09:29:00-05:00,127522.0228881836,505099.21502685547,"[{'asset': USD, 'quantity': 505099.21502685547}, {'asset': SPY, 'quantity': -1288.0}]",0.0
2020-03-09 08:30:00-04:00,150512.83074951172,505099.21502685547,"[{'asset': USD, 'quantity': 505099.21502685547}, {'asset': SPY, 'quantity': -1288.0}]",0.18028892061638158
2020-03-09 09:30:00-04:00,150512.83074951172,505099.21502685547,"[{'asset': USD, 'quantity': 505099.21502685547}, {'asset': SPY, 'quantity': -1288.0}]",0.0
2020-03-09 09:30:00-04:00,150512.83074951172,505099.21502685547,"[{'asset': USD, 'quantity': 505099.21502685547}, {'asset': SPY, 'quantity': -1288.0}]",0.0
2020-03-10 09:30:00-04:00,129918.07153320312,757549.3038330078,"[{'asset': USD, 'quantity': 757549.3038330078}, {'asset': SPY, 'quantity': -2205.0}]",-0.13683058855349717
2020-03-11 09:30:00-04:00,138605.7769165039,757549.3038330078,"[{'asset': USD, 'quantity': 757549.3038330078}, {'asset': SPY, 'quantity': -2205.0}]",0.06687064609853355
2020-03-12 09:30:00-04:00,193069.3038330078,757549.3038330078,"[{'asset': USD, 'quantity': 757549.3038330078}, {'asset': SPY, 'quantity': -2205.0}]",0.39293836179218355
2020-03-13 09:30:00-04:00,182498.1192932129,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",-0.05475331567434616
2020-03-14 09:30:00-04:00,182498.1192932129,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",0.0
2020-03-14 09:29:00-04:00,182498.1192932129,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",0.0
2020-03-16 08:30:00-04:00,215165.93475341797,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",0.17900357322432958
2020-03-16 09:30:00-04:00,215165.93475341797,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",0.0
2020-03-16 09:30:00-04:00,215165.93475341797,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",0.0
2020-03-17 09:30:00-04:00,209410.6738433838,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",-0.026748011559681872
2020-03-18 09:30:00-04:00,222516.5538330078,574765.3038330078,"[{'asset': USD, 'quantity': 574765.3038330078}, {'asset': SPY, 'quantity': -1491.0}]",0.0625845843914612
2020-03-19 09:30:00-04:00,220758.5766357422,440150.8266357422,"[{'asset': USD, 'quantity': 440150.8266357422}, {'asset': SPY, 'quantity': -917.0}]",-0.007900433324996237
2020-03-20 09:30:00-04:00,217750.81775512698,440150.8266357422,"[{'asset': USD, 'quantity': 440150.8266357422}, {'asset': SPY, 'quantity': -917.0}]",-0.013624652443642638
2020-03-21 09:30:00-04:00,217750.81775512698,440150.8266357422,"[{'asset': USD, 'quantity': 440150.8266357422}, {'asset': SPY, 'quantity': -917.0}]",0.0
2020-03-21 09:29:00-04:00,217750.81775512698,440150.8266357422,"[{'asset': USD, 'quantity': 440150.8266357422}, {'asset': SPY, 'quantity': -917.0}]",0.0
2020-03-23 08:30:00-04:00,229611.29239697265,438861.5246357422,"[{'asset': USD, 'quantity': 438861.5246357422}, {'asset': SPY, 'quantity': -917.0}]",0.054468106086212
2020-03-23 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.031750011585857774
2020-03-23 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-24 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-25 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-26 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-27 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-28 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-28 09:29:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-30 08:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-30 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-30 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-03-31 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-01 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-02 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-03 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-04 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-04 09:29:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-06 08:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-06 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-06 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-07 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-08 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-09 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-10 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-10 09:29:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-13 08:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-13 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-13 09:30:00-04:00,236901.4535908203,236901.4535908203,"[{'asset': USD, 'quantity': 236901.4535908203}]",0.0
2020-04-14 09:30:00-04:00,235261.775154541,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.006921352365829581
2020-04-15 09:30:00-04:00,236717.84671826172,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.006189154879768344
2020-04-16 09:30:00-04:00,236043.1924519043,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.002850035498845993
2020-04-17 09:30:00-04:00,233382.9777607422,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.011270033520259903
2020-04-18 09:30:00-04:00,233382.9777607422,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-18 09:29:00-04:00,233382.9777607422,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-20 08:30:00-04:00,234565.77610058594,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.00506805745300043
2020-04-20 09:30:00-04:00,234565.77610058594,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-20 09:30:00-04:00,234565.77610058594,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-21 09:30:00-04:00,237076.525154541,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.010703816625313722
2020-04-22 09:30:00-04:00,236384.78723950195,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.002917783254112294
2020-04-23 09:30:00-04:00,235471.014015625,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.003865617726707349
2020-04-24 09:30:00-04:00,235368.525154541,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.00043525043416670073
2020-04-25 09:30:00-04:00,235368.525154541,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-25 09:29:00-04:00,235368.525154541,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-27 08:30:00-04:00,233494.00193066406,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",-0.007964205165691407
2020-04-27 09:30:00-04:00,233494.00193066406,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-27 09:30:00-04:00,233494.00193066406,355240.2398457031,"[{'asset': USD, 'quantity': 355240.2398457031}, {'asset': SPY, 'quantity': -427.0}]",0.0
2020-04-28 09:30:00-04:00,237163.79813427734,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.015716875693890575
2020-04-29 09:30:00-04:00,237481.0242084961,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0013375821972589907
2020-04-30 09:30:00-04:00,237592.97965283203,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0004714290108402963
2020-05-01 09:30:00-04:00,233612.18344921875,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.016754687825498715
2020-05-02 09:30:00-04:00,233612.18344921875,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-02 09:29:00-04:00,233612.18344921875,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-04 08:30:00-04:00,230769.6388935547,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.012167792422872359
2020-05-04 09:30:00-04:00,230769.6388935547,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-04 09:30:00-04:00,230769.6388935547,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-05 09:30:00-04:00,234439.45407910156,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.015902504346508195
2020-05-06 09:30:00-04:00,235310.25028271484,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.003714375666987735
2020-05-07 09:30:00-04:00,235129.86496777344,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.0007665850285938358
2020-05-08 09:30:00-04:00,237207.3426899414,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.008835448114822508
2020-05-09 09:30:00-04:00,237207.3426899414,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-09 09:29:00-04:00,237207.3426899414,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-11 08:30:00-04:00,236740.8426899414,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.001966633893832559
2020-05-11 09:30:00-04:00,236740.8426899414,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-11 09:30:00-04:00,236740.8426899414,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-12 09:30:00-04:00,238886.75028271484,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.009064374226224858
2020-05-13 09:30:00-04:00,234078.68344921875,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.02012697157881671
2020-05-14 09:30:00-04:00,229656.27256054687,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.018892839038165854
2020-05-15 09:30:00-04:00,231783.50193066406,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.009262666098337702
2020-05-16 09:30:00-04:00,231783.50193066406,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-16 09:29:00-04:00,231783.50193066406,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-18 08:30:00-04:00,238426.457375,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.028660173778559672
2020-05-18 09:30:00-04:00,238426.457375,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-18 09:30:00-04:00,238426.457375,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
2020-05-19 09:30:00-04:00,239235.06876416015,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.003391449917356848
2020-05-20 09:30:00-04:00,240149.4095234375,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0038219344847754133
2020-05-21 09:30:00-04:00,240752.75028271484,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0025123557891506554
2020-05-22 09:30:00-04:00,239371.9095234375,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",-0.005735513956354965
2020-05-23 09:30:00-04:00,239371.9095234375,56149.364967773436,"[{'asset': USD, 'quantity': 56149.364967773436}, {'asset': SPY, 'quantity': 622.0}]",0.0
